instance_id,repo,language_group,route,arm,candidate_count,candidate_span_coverage,span_recall@1,file_recall@5,span_recall@5,span_all@5,span_recall@10,span_mrr,retrieval_ms,rerank_ms,stage_sum_ms,rerank_recorded_cost_usd,failed_calls
gohugoio__hugo-12579,gohugoio/hugo,Go,grep,Qwen/Qwen3-Reranker-4B,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2520.696825347841,590.2006682008505,3110.8974935486913,0,0
hashicorp__terraform-34814,hashicorp/terraform,Go,grep,Qwen/Qwen3-Reranker-4B,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5348.123683594167,1108.4704715758562,6456.594155170023,0,0
hashicorp__terraform-35611,hashicorp/terraform,Go,grep,Qwen/Qwen3-Reranker-4B,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706.670998595655,1445.7576982676983,6152.428696863353,0,0
jqlang__jq-2235,jqlang/jq,C++/C,grep,Qwen/Qwen3-Reranker-4B,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5131.056283600628,1127.916282042861,6258.972565643489,0,0
jqlang__jq-2598,jqlang/jq,C++/C,grep,Qwen/Qwen3-Reranker-4B,4,0.25,0.25,0.3333333333333333,0.25,0.0,0.25,1.0,3392.2505248337984,224.34550989419222,3616.5960347279906,0,0
jqlang__jq-2658,jqlang/jq,C++/C,grep,Qwen/Qwen3-Reranker-4B,36,1.0,0.0,1.0,1.0,1.0,1.0,0.25,3073.5857784748077,1546.0613444447517,4619.6471229195595,0,0
jqlang__jq-2728,jqlang/jq,C++/C,grep,Qwen/Qwen3-Reranker-4B,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3723.9268999546766,860.4480642825365,4584.374964237213,0,0
jqlang__jq-2750,jqlang/jq,C++/C,grep,Qwen/Qwen3-Reranker-4B,22,0.75,0.25,0.3333333333333333,0.75,0.0,0.75,1.0,5079.618434421718,1030.4568484425545,6110.075282864273,0,0
matplotlib__matplotlib-13989,matplotlib/matplotlib,Python,grep,Qwen/Qwen3-Reranker-4B,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3484.394857659936,386.51123084127903,3870.906088501215,0,0
matplotlib__matplotlib-14623,matplotlib/matplotlib,Python,grep,Qwen/Qwen3-Reranker-4B,25,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.07142857142857142,4120.946387760341,1077.7119509875774,5198.658338747919,0,0
matplotlib__matplotlib-20488,matplotlib/matplotlib,Python,grep,Qwen/Qwen3-Reranker-4B,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.100542858243,618.6861451715231,3590.786688029766,0,0
matplotlib__matplotlib-20676,matplotlib/matplotlib,Python,grep,Qwen/Qwen3-Reranker-4B,26,1.0,0.0,1.0,0.0,0.0,1.0,0.125,3780.1829604431987,971.9717502593994,4752.154710702598,0,0
micropython__micropython-10095,micropython/micropython,C++/C,grep,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238.208795897663,4102.403312921524,9340.612108819187,0,0
micropython__micropython-13039,micropython/micropython,C++/C,grep,Qwen/Qwen3-Reranker-4B,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4237.506160512567,739.0468819066882,4976.553042419255,0,0
micropython__micropython-13569,micropython/micropython,C++/C,grep,Qwen/Qwen3-Reranker-4B,18,1.0,0.5,1.0,1.0,1.0,1.0,1.0,5989.317760802805,738.2327141240239,6727.550474926829,0,0
micropython__micropython-15898,micropython/micropython,C++/C,grep,Qwen/Qwen3-Reranker-4B,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4336.57202962786,76.2557229027152,4412.827752530575,0,0
nushell__nushell-12901,nushell/nushell,Rust,grep,Qwen/Qwen3-Reranker-4B,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6397.338483482599,874.2927201092243,7271.631203591824,0,0
nushell__nushell-12950,nushell/nushell,Rust,grep,Qwen/Qwen3-Reranker-4B,58,1.0,0.0,1.0,1.0,1.0,1.0,0.5,5642.485464923084,2674.7231148183346,8317.208579741418,0,0
nushell__nushell-13605,nushell/nushell,Rust,grep,Qwen/Qwen3-Reranker-4B,6,1.0,0.5,1.0,1.0,1.0,1.0,1.0,4164.183573797345,316.27355329692364,4480.457127094269,0,0
nushell__nushell-13831,nushell/nushell,Rust,grep,Qwen/Qwen3-Reranker-4B,15,1.0,0.16666666666666666,1.0,0.8333333333333334,0.0,1.0,1.0,4009.1654509305954,834.7183465957642,4843.88379752636,0,0
preactjs__preact-2757,preactjs/preact,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,12,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,4332.695502787828,588.5698171332479,4921.265319921076,0,0
preactjs__preact-2896,preactjs/preact,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,14,1.0,0.0,1.0,1.0,1.0,1.0,0.25,4061.791952699423,766.1811308935285,4827.973083592951,0,0
preactjs__preact-2927,preactjs/preact,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,4,1.0,0.0,1.0,1.0,1.0,1.0,0.5,3988.088115118444,165.06601683795452,4153.1541319563985,0,0
preactjs__preact-3567,preactjs/preact,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,22,0.6,0.2,0.5,0.6,0.0,0.6,1.0,4703.6331705749035,892.9036539047956,5596.536824479699,0,0
prometheus__prometheus-10633,prometheus/prometheus,Go,grep,Qwen/Qwen3-Reranker-4B,5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,3426.093212328851,309.198715724051,3735.291928052902,0,0
prometheus__prometheus-11859,prometheus/prometheus,Go,grep,Qwen/Qwen3-Reranker-4B,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4570.20821981132,7554.624015465379,12124.832235276699,0,0
prometheus__prometheus-14861,prometheus/prometheus,Go,grep,Qwen/Qwen3-Reranker-4B,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4342.667544260621,282.000882551074,4624.668426811695,0,0
prometheus__prometheus-15142,prometheus/prometheus,Go,grep,Qwen/Qwen3-Reranker-4B,22,0.8,0.2,1.0,0.2,0.0,0.4,1.0,5408.792927861214,1225.743087939918,6634.536015801132,0,0
pydata__xarray-2905,pydata/xarray,Python,grep,Qwen/Qwen3-Reranker-4B,23,1.0,0.0,1.0,1.0,1.0,1.0,0.5,3288.700389675796,1301.1469319462776,4589.847321622074,0,0
pydata__xarray-3151,pydata/xarray,Python,grep,Qwen/Qwen3-Reranker-4B,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3089.8202722892165,956.2495434656739,4046.0698157548904,0,0
pydata__xarray-3305,pydata/xarray,Python,grep,Qwen/Qwen3-Reranker-4B,10,1.0,0.0,1.0,1.0,1.0,1.0,0.5,2328.3929927274585,587.0061106979847,2915.399103425443,0,0
pydata__xarray-6992,pydata/xarray,Python,grep,Qwen/Qwen3-Reranker-4B,19,0.6666666666666666,0.0,0.5,0.0,0.0,0.6666666666666666,0.125,3648.8835411146283,846.0437105968595,4494.927251711488,0,0
redis__redis-10068,redis/redis,C++/C,grep,Qwen/Qwen3-Reranker-4B,22,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,4841.48083999753,1487.2115002945065,6328.6923402920365,0,0
redis__redis-10095,redis/redis,C++/C,grep,Qwen/Qwen3-Reranker-4B,52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4079.2756946757436,2201.9019909203053,6281.177685596049,0,0
redis__redis-11631,redis/redis,C++/C,grep,Qwen/Qwen3-Reranker-4B,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792.920896783471,2614.249558188021,7407.170454971492,0,0
redis__redis-11734,redis/redis,C++/C,grep,Qwen/Qwen3-Reranker-4B,4,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2487.7417339012027,183.53545852005482,2671.2771924212575,0,0
redis__redis-13338,redis/redis,C++/C,grep,Qwen/Qwen3-Reranker-4B,16,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.25,3847.143528982997,2362.2476188465953,6209.391147829592,0,0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,Python,grep,Qwen/Qwen3-Reranker-4B,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2404.822412878275,200.72724297642708,2605.549655854702,0,0
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,Python,grep,Qwen/Qwen3-Reranker-4B,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3005.297912284732,59.587045572698116,3064.88495785743,0,0
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,Python,grep,Qwen/Qwen3-Reranker-4B,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2573.7950578331947,301.01281218230724,2874.807870015502,0,0
scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,Python,grep,Qwen/Qwen3-Reranker-4B,8,1.0,0.0,1.0,1.0,1.0,1.0,0.5,3238.7303952127695,614.5978961139917,3853.3282913267612,0,0
sharkdp__bat-2201,sharkdp/bat,Rust,grep,Qwen/Qwen3-Reranker-4B,21,1.0,0.0,0.5,1.0,1.0,1.0,0.5,4127.51733046025,1380.4098181426525,5507.927148602903,0,0
sharkdp__bat-2260,sharkdp/bat,Rust,grep,Qwen/Qwen3-Reranker-4B,19,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4150.2049043774605,1264.9505725130439,5415.155476890504,0,0
sharkdp__bat-2650,sharkdp/bat,Rust,grep,Qwen/Qwen3-Reranker-4B,7,1.0,0.0,0.5,1.0,1.0,1.0,0.5,4084.1638818383217,574.2033580318093,4658.367239870131,0,0
sharkdp__bat-3108,sharkdp/bat,Rust,grep,Qwen/Qwen3-Reranker-4B,40,1.0,0.5,0.3333333333333333,0.5,0.0,0.5,1.0,3118.703839369118,1496.6675145551562,4615.371353924274,0,0
sympy__sympy-11618,sympy/sympy,Python,grep,Qwen/Qwen3-Reranker-4B,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2862.79284581542,251.71466823667288,3114.507514052093,0,0
sympy__sympy-12096,sympy/sympy,Python,grep,Qwen/Qwen3-Reranker-4B,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3049.8110139742494,333.7671011686325,3383.578115142882,0,0
sympy__sympy-12419,sympy/sympy,Python,grep,Qwen/Qwen3-Reranker-4B,13,1.0,0.5,1.0,0.5,0.0,1.0,1.0,4274.305977858603,561.0730722546577,4835.379050113261,0,0
sympy__sympy-13031,sympy/sympy,Python,grep,Qwen/Qwen3-Reranker-4B,27,1.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,3176.688076928258,794.9987044557929,3971.686781384051,0,0
tokio-rs__tokio-4898,tokio-rs/tokio,Rust,grep,Qwen/Qwen3-Reranker-4B,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3228.5188511013985,73.6865559592843,3302.205407060683,0,0
tokio-rs__tokio-6551,tokio-rs/tokio,Rust,grep,Qwen/Qwen3-Reranker-4B,8,1.0,0.0,1.0,1.0,1.0,1.0,0.5,3191.265285015106,301.2328715994954,3492.4981566146016,0,0
tokio-rs__tokio-6603,tokio-rs/tokio,Rust,grep,Qwen/Qwen3-Reranker-4B,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3665.0376562029123,1186.5611942484975,4851.59885045141,0,0
tokio-rs__tokio-6752,tokio-rs/tokio,Rust,grep,Qwen/Qwen3-Reranker-4B,16,1.0,0.0,1.0,1.0,1.0,1.0,0.5,3456.3392316922545,526.7150774598122,3983.0543091520667,0,0
uutils__coreutils-6575,uutils/coreutils,Rust,grep,Qwen/Qwen3-Reranker-4B,6,0.6,0.2,0.5,0.6,0.0,0.6,1.0,4879.861232824624,175.1305405050516,5054.991773329675,0,0
uutils__coreutils-6682,uutils/coreutils,Rust,grep,Qwen/Qwen3-Reranker-4B,5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,3856.1998680233955,165.99677968770266,4022.196647711098,0,0
uutils__coreutils-6690,uutils/coreutils,Rust,grep,Qwen/Qwen3-Reranker-4B,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4358.840680681169,141.29730965942144,4500.1379903405905,0,0
uutils__coreutils-6731,uutils/coreutils,Rust,grep,Qwen/Qwen3-Reranker-4B,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4734.255103394389,37.33538091182709,4771.590484306216,0,0
valkey-io__valkey-1842,valkey-io/valkey,C++/C,grep,Qwen/Qwen3-Reranker-4B,68,1.0,0.0,1.0,1.0,1.0,1.0,0.25,4854.366446845233,3304.2239919304848,8158.590438775718,0,0
valkey-io__valkey-790,valkey-io/valkey,C++/C,grep,Qwen/Qwen3-Reranker-4B,35,0.5,0.5,1.0,0.5,0.0,0.5,1.0,4398.304134607315,3731.886925175786,8130.191059783101,0,0
valkey-io__valkey-928,valkey-io/valkey,C++/C,grep,Qwen/Qwen3-Reranker-4B,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3092.9156318306923,1234.7166584804654,4327.632290311158,0,0
vuejs__core-11589,vuejs/core,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,16,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,4587.431984953582,1100.3027632832527,5687.734748236835,0,0
vuejs__core-11870,vuejs/core,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3926.0451262816787,1354.070896282792,5280.116022564471,0,0
vuejs__core-11915,vuejs/core,TypeScript/JavaScript,grep,Qwen/Qwen3-Reranker-4B,34,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,4327.735378406942,1148.6990069970489,5476.434385403991,0,0
astral-sh__ruff-15309,astral-sh/ruff,Rust,grep,typesafe/jev-1.13,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3646.467909216881,804.4309923425317,4450.8989015594125,0.00058422,0
astral-sh__ruff-15330,astral-sh/ruff,Rust,grep,typesafe/jev-1.13,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4443.399637006223,248.09518922120333,4691.4948262274265,9.828e-05,0
astral-sh__ruff-15356,astral-sh/ruff,Rust,grep,typesafe/jev-1.13,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4414.02102727443,738.8159744441509,5152.837001718581,9.429e-05,0
astral-sh__ruff-15443,astral-sh/ruff,Rust,grep,typesafe/jev-1.13,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,5319.161555729806,201.9227547571063,5521.084310486913,8.0472e-05,0
astropy__astropy-12907,astropy/astropy,Python,grep,typesafe/jev-1.13,5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,3330.000746063888,190.01492019742727,3520.0156662613153,0.00012558,0
astropy__astropy-13033,astropy/astropy,Python,grep,typesafe/jev-1.13,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3873.5237112268806,226.25204548239708,4099.775756709278,0.00027804,0
astropy__astropy-13236,astropy/astropy,Python,grep,typesafe/jev-1.13,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3917.9469626396894,220.81866767257452,4138.765630312264,0.000115626,0
astropy__astropy-13579,astropy/astropy,Python,grep,typesafe/jev-1.13,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4248.600833117962,290.57253058999777,4539.17336370796,0.000208866,0
axios__axios-4731,axios/axios,TypeScript/JavaScript,grep,typesafe/jev-1.13,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2433.522463776171,262.42050621658564,2695.942969992757,0.000192696,0
axios__axios-4738,axios/axios,TypeScript/JavaScript,grep,typesafe/jev-1.13,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3344.47739738971,305.2531275898218,3649.7305249795318,0.00012999,0
axios__axios-5085,axios/axios,TypeScript/JavaScript,grep,typesafe/jev-1.13,5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,3354.2047515511513,236.61947902292013,3590.8242305740714,0.00013902,0
axios__axios-6539,axios/axios,TypeScript/JavaScript,grep,typesafe/jev-1.13,5,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,9969.430964440107,224.13767222315073,10193.568636663258,0.000100044,0
babel__babel-13928,babel/babel,TypeScript/JavaScript,grep,typesafe/jev-1.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6010.614954866469,0.9374246001243591,6011.552379466593,0,0
babel__babel-14532,babel/babel,TypeScript/JavaScript,grep,typesafe/jev-1.13,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4578.336311504245,240.53869768977165,4818.8750091940165,0.000123942,0
babel__babel-15445,babel/babel,TypeScript/JavaScript,grep,typesafe/jev-1.13,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4392.383084632456,296.40769865363836,4688.790783286095,0.000161028,0
babel__babel-15649,babel/babel,TypeScript/JavaScript,grep,typesafe/jev-1.13,7,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,3995.259708724916,277.9364204034209,4273.196129128337,0.00018585,0
caddyserver__caddy-4943,caddyserver/caddy,Go,grep,typesafe/jev-1.13,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3739.5824529230595,541.5459256619215,4281.128378584981,0.00039530399999999997,0
caddyserver__caddy-5404,caddyserver/caddy,Go,grep,typesafe/jev-1.13,4,0.5,0.5,1.0,0.5,0.0,0.5,1.0,3592.6224067807198,276.4130160212517,3869.0354228019714,0.000224784,0
caddyserver__caddy-5761,caddyserver/caddy,Go,grep,typesafe/jev-1.13,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4176.884850487113,231.30432050675154,4408.1891709938645,0.000280476,0
caddyserver__caddy-5870,caddyserver/caddy,Go,grep,typesafe/jev-1.13,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3819.8339976370335,105.16873374581337,3925.002731382847,0.0,1
caddyserver__caddy-6115,caddyserver/caddy,Go,grep,typesafe/jev-1.13,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4369.132555089891,253.3178459852934,4622.450401075184,0.000213108,0
facebook__docusaurus-10130,facebook/docusaurus,TypeScript/JavaScript,grep,typesafe/jev-1.13,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5047.146564349532,767.3715706914663,5814.5181350409985,0.000724038,0
facebook__docusaurus-10309,facebook/docusaurus,TypeScript/JavaScript,grep,typesafe/jev-1.13,28,1.0,0.0,1.0,1.0,1.0,1.0,0.5,5631.16726372391,805.762586183846,6436.929849907756,0.000661122,0
facebook__docusaurus-8927,facebook/docusaurus,TypeScript/JavaScript,grep,typesafe/jev-1.13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6293.730866163969,553.96075733006,6847.691623494029,0.000319788,0
facebook__docusaurus-9897,facebook/docusaurus,TypeScript/JavaScript,grep,typesafe/jev-1.13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.829436816275,220.01276351511478,4970.84220033139,0.000165312,0
fmtlib__fmt-2310,fmtlib/fmt,C++/C,grep,typesafe/jev-1.13,42,0.5,0.5,1.0,0.5,0.0,0.5,1.0,4268.027598969638,1536.5606006234884,5804.588199593127,0.0007470119999999999,0
fmtlib__fmt-2317,fmtlib/fmt,C++/C,grep,typesafe/jev-1.13,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4732.503600418568,676.9217094406486,5409.425309859216,0.000417984,0
fmtlib__fmt-3248,fmtlib/fmt,C++/C,grep,typesafe/jev-1.13,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4424.685169942677,736.0324999317527,5160.71766987443,0.0005225640000000001,0
gin-gonic__gin-1805,gin-gonic/gin,Go,grep,typesafe/jev-1.13,57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3076.534394174814,1556.6071895882487,4633.141583763063,0.0009562980000000001,0
gin-gonic__gin-2121,gin-gonic/gin,Go,grep,typesafe/jev-1.13,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2862.8014884889126,270.8157291635871,3133.6172176524997,8.9334e-05,0
gin-gonic__gin-2755,gin-gonic/gin,Go,grep,typesafe/jev-1.13,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3472.4061777815223,218.9763616770506,3691.382539458573,0.000123396,0
gin-gonic__gin-3741,gin-gonic/gin,Go,grep,typesafe/jev-1.13,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3779.110790230334,887.3939579352736,4666.504748165607,0.000557046,0
gin-gonic__gin-3820,gin-gonic/gin,Go,grep,typesafe/jev-1.13,19,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,3439.242660999298,501.084822230041,3940.327483229339,0.000405636,0
gohugoio__hugo-12171,gohugoio/hugo,Go,grep,typesafe/jev-1.13,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4918.306885287166,1480.983654037118,6399.290539324284,0.0010260599999999999,0
gohugoio__hugo-12343,gohugoio/hugo,Go,grep,typesafe/jev-1.13,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3803.7885017693043,771.7089839279652,4575.497485697269,0.00053109,0
gohugoio__hugo-12448,gohugoio/hugo,Go,grep,typesafe/jev-1.13,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5108.8861199095845,1674.4275717064738,6783.313691616058,0.0014421960000000002,0
gohugoio__hugo-12562,gohugoio/hugo,Go,grep,typesafe/jev-1.13,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.1953985616565,1446.794674731791,5529.9900732934475,0.0006702359999999999,0
gohugoio__hugo-12579,gohugoio/hugo,Go,grep,typesafe/jev-1.13,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2520.696825347841,509.3690035864711,3030.065828934312,0.00029773800000000003,0
hashicorp__terraform-34814,hashicorp/terraform,Go,grep,typesafe/jev-1.13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5348.123683594167,504.5080790296197,5852.631762623787,0.000489846,0
hashicorp__terraform-35611,hashicorp/terraform,Go,grep,typesafe/jev-1.13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706.670998595655,503.47484555095434,5210.145844146609,0.0006131579999999999,0
jqlang__jq-2235,jqlang/jq,C++/C,grep,typesafe/jev-1.13,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5131.056283600628,814.1850894317031,5945.2413730323315,0.000762132,0
jqlang__jq-2598,jqlang/jq,C++/C,grep,typesafe/jev-1.13,4,0.25,0.25,0.3333333333333333,0.25,0.0,0.25,1.0,3392.2505248337984,301.7804389819503,3694.0309638157487,0.00016716,0
jqlang__jq-2658,jqlang/jq,C++/C,grep,typesafe/jev-1.13,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3073.5857784748077,1824.7409723699093,4898.326750844717,0.000985404,0
jqlang__jq-2728,jqlang/jq,C++/C,grep,typesafe/jev-1.13,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3723.9268999546766,495.65026722848415,4219.577167183161,0.0005919899999999999,0
jqlang__jq-2750,jqlang/jq,C++/C,grep,typesafe/jev-1.13,22,0.75,0.25,0.3333333333333333,0.75,0.0,0.75,1.0,5079.618434421718,710.113768465817,5789.732202887535,0.000619626,0
matplotlib__matplotlib-13989,matplotlib/matplotlib,Python,grep,typesafe/jev-1.13,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3484.394857659936,381.7282794043422,3866.123137064278,0.000280266,0
matplotlib__matplotlib-14623,matplotlib/matplotlib,Python,grep,typesafe/jev-1.13,25,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1111111111111111,4120.946387760341,715.3778905048966,4836.324278265238,0.000565362,0
matplotlib__matplotlib-20488,matplotlib/matplotlib,Python,grep,typesafe/jev-1.13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.100542858243,484.0183760970831,3456.118918955326,0.000273672,0
matplotlib__matplotlib-20676,matplotlib/matplotlib,Python,grep,typesafe/jev-1.13,26,1.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,3780.1829604431987,832.4784757569432,4612.661436200142,0.000521304,0
micropython__micropython-10095,micropython/micropython,C++/C,grep,typesafe/jev-1.13,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238.208795897663,2620.491737499833,7858.700533397496,0.002357922,0
micropython__micropython-13039,micropython/micropython,C++/C,grep,typesafe/jev-1.13,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4237.506160512567,212.4207904562354,4449.926950968802,0.000203154,0
micropython__micropython-13569,micropython/micropython,C++/C,grep,typesafe/jev-1.13,18,1.0,0.5,1.0,0.5,0.0,0.5,1.0,5989.317760802805,545.6434451043606,6534.961205907166,0.00050106,0
micropython__micropython-15898,micropython/micropython,C++/C,grep,typesafe/jev-1.13,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4336.57202962786,216.57133009284735,4553.143359720707,6.5856e-05,0
nushell__nushell-12901,nushell/nushell,Rust,grep,typesafe/jev-1.13,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6397.338483482599,760.8278878033161,7158.166371285915,0.00046926600000000003,0
nushell__nushell-12950,nushell/nushell,Rust,grep,typesafe/jev-1.13,58,1.0,0.0,1.0,1.0,1.0,1.0,0.5,5642.485464923084,1563.8632560148835,7206.348720937967,0.00147525,0
nushell__nushell-13605,nushell/nushell,Rust,grep,typesafe/jev-1.13,6,1.0,0.5,1.0,1.0,1.0,1.0,1.0,4164.183573797345,247.49728478491306,4411.680858582258,0.000214032,0
nushell__nushell-13831,nushell/nushell,Rust,grep,typesafe/jev-1.13,15,1.0,0.16666666666666666,1.0,0.3333333333333333,0.0,0.8333333333333334,1.0,4009.1654509305954,476.3382552191615,4485.503706149757,0.000380898,0
preactjs__preact-2757,preactjs/preact,TypeScript/JavaScript,grep,typesafe/jev-1.13,12,1.0,0.0,1.0,1.0,1.0,1.0,0.5,4332.695502787828,624.1271980106831,4956.8227007985115,0.00035040600000000005,0
preactjs__preact-2896,preactjs/preact,TypeScript/JavaScript,grep,typesafe/jev-1.13,14,1.0,0.0,1.0,1.0,1.0,1.0,0.25,4061.791952699423,489.86571840941906,4551.657671108842,0.000479136,0
preactjs__preact-2927,preactjs/preact,TypeScript/JavaScript,grep,typesafe/jev-1.13,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3988.088115118444,243.92405338585377,4232.012168504298,0.000125706,0
preactjs__preact-3567,preactjs/preact,TypeScript/JavaScript,grep,typesafe/jev-1.13,22,0.6,0.2,0.5,0.6,0.0,0.6,1.0,4703.6331705749035,881.3493521884084,5584.982522763312,0.00048363000000000003,0
prometheus__prometheus-10633,prometheus/prometheus,Go,grep,typesafe/jev-1.13,5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,3426.093212328851,243.12820844352245,3669.2214207723737,0.000177996,0
prometheus__prometheus-11859,prometheus/prometheus,Go,grep,typesafe/jev-1.13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4570.20821981132,310.00746693462133,4880.215686745942,0.000647388,0
prometheus__prometheus-14861,prometheus/prometheus,Go,grep,typesafe/jev-1.13,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4342.667544260621,249.05829038470984,4591.725834645331,0.000209202,0
prometheus__prometheus-15142,prometheus/prometheus,Go,grep,typesafe/jev-1.13,22,0.8,0.2,1.0,0.2,0.0,0.4,1.0,5408.792927861214,783.7736159563065,6192.56654381752,0.0007804859999999999,0
pydata__xarray-2905,pydata/xarray,Python,grep,typesafe/jev-1.13,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3288.700389675796,761.6244051605463,4050.3247948363423,0.000611016,0
